recruitNumber,name,detailLink,publishTime,catalog,workLocation
1,WXG07-微信电话本测试开发工程师(成都),http://hr.tencent.com/position_detail.php?id=20961&keywords=&tid=0&lid=0,2015-08-04,技术类,成都
1,SA-广告算法和策略研究工程师（上海）,http://hr.tencent.com/position_detail.php?id=17108&keywords=&tid=0&lid=0,2015-08-19,技术类,上海
1,SD1-游戏动画设计师（上海）,http://hr.tencent.com/position_detail.php?id=16987&keywords=&tid=0&lid=0,2015-08-19,设计类,上海
1,TEG06-高级系统工程师（深圳）,http://hr.tencent.com/position_detail.php?id=12309&keywords=&tid=0&lid=0,2015-08-04,技术类,深圳
2,OMG08-资讯产品市场经理（北京）,http://hr.tencent.com/position_detail.php?id=21869&keywords=&tid=0&lid=0,2015-08-04,市场类,北京
1,MIG16-地图web前端开发工程师（北京）,http://hr.tencent.com/position_detail.php?id=21884&keywords=&tid=0&lid=0,2015-08-04,技术类,北京
1,RL4-大浙网HRBP（杭州）,http://hr.tencent.com/position_detail.php?id=21851&keywords=&tid=0&lid=0,2015-08-04,职能类,杭州
2,WXG03-微信开放平台大数据分析工程师（广州）,http://hr.tencent.com/position_detail.php?id=18474&keywords=&tid=0&lid=0,2015-08-04,技术类,广州
1,MIG12-android终端开发工程师(深圳),http://hr.tencent.com/position_detail.php?id=17368&keywords=&tid=0&lid=0,2015-08-04,技术类,深圳
1,13552-英雄联盟游戏数据分析（深圳）,http://hr.tencent.com/position_detail.php?id=15553&keywords=&tid=0&lid=0,2015-08-04,产品/项目类,深圳
2,15572-手游品牌运营（深圳）,http://hr.tencent.com/position_detail.php?id=20007&keywords=&tid=0&lid=0,2015-08-03,产品/项目类,深圳
2,WXG06-微信支付基础支付系统开发工程师（广州）,http://hr.tencent.com/position_detail.php?id=21377&keywords=&tid=0&lid=0,2015-08-05,技术类,广州
1,OMG236-互动创新组产品策划（北京）,http://hr.tencent.com/position_detail.php?id=20736&keywords=&tid=0&lid=0,2015-08-04,产品/项目类,北京
1,13552-英雄联盟论坛运营（深圳）,http://hr.tencent.com/position_detail.php?id=21590&keywords=&tid=0&lid=0,2015-08-04,产品/项目类,深圳
1,SD6-网页游戏服务端开发工程师（上海）,http://hr.tencent.com/position_detail.php?id=21889&keywords=&tid=0&lid=0,2015-08-04,技术类,上海
1,15573-手游运营策划(上海),http://hr.tencent.com/position_detail.php?id=21751&keywords=&tid=0&lid=0,2015-08-04,产品/项目类,上海
1,S2-财务分析专家（深圳）,http://hr.tencent.com/position_detail.php?id=21888&keywords=&tid=0&lid=0,2015-08-04,职能类,深圳
1,OMG184-NBA商务编辑(北京）,http://hr.tencent.com/position_detail.php?id=19703&keywords=&tid=0&lid=0,2015-08-04,内容编辑类,北京
1,13551-移动游戏数据分析（深圳）,http://hr.tencent.com/position_detail.php?id=18796&keywords=&tid=0&lid=0,2015-08-03,产品/项目类,深圳
1,SA-广告运营经理（深圳）,http://hr.tencent.com/position_detail.php?id=20415&keywords=&tid=0&lid=0,2015-08-05,市场类,深圳
1,HY2-后台开发工程师(深圳),http://hr.tencent.com/position_detail.php?id=16052&keywords=&tid=0&lid=0,2015-08-05,技术类,深圳
1,MIG03-大屏浏览器交互设计师,http://hr.tencent.com/position_detail.php?id=19290&keywords=&tid=0&lid=0,2015-08-05,设计类,北京
5,MIG15-智能硬件android终端开发工程师（深圳）,http://hr.tencent.com/position_detail.php?id=21882&keywords=&tid=0&lid=0,2015-08-04,技术类,深圳
3,SA-产品运营（北京）,http://hr.tencent.com/position_detail.php?id=21867&keywords=&tid=0&lid=0,2015-08-04,产品/项目类,北京
1,SD13-移动游戏商业化运营策划（深圳）,http://hr.tencent.com/position_detail.php?id=16747&keywords=&tid=0&lid=0,2015-08-04,产品/项目类,深圳
1,MIG12-数据产品高级架构师（深圳）,http://hr.tencent.com/position_detail.php?id=21837&keywords=&tid=0&lid=0,2015-08-04,产品/项目类,深圳
1,SNG08-windows客户端开发工程师（深圳）,http://hr.tencent.com/position_detail.php?id=21614&keywords=&tid=0&lid=0,2015-08-05,技术类,深圳
1,SNG01-测试工程师（北京）,http://hr.tencent.com/position_detail.php?id=18881&keywords=&tid=0&lid=0,2015-08-05,技术类,北京
1,15575-手机游戏3D动作设计师（成都）,http://hr.tencent.com/position_detail.php?id=21145&keywords=&tid=0&lid=0,2015-08-04,设计类,成都
2,HY2-Android客户端开发工程师（深圳）,http://hr.tencent.com/position_detail.php?id=21514&keywords=&tid=0&lid=0,2015-08-04,技术类,深圳
5,HY4-移动游戏公众号运营经理（深圳）,http://hr.tencent.com/position_detail.php?id=21082&keywords=&tid=0&lid=0,2015-08-04,产品/项目类,深圳
1,WXG07-微信广研企业邮web前端开发工程师（广州）,http://hr.tencent.com/position_detail.php?id=16659&keywords=&tid=0&lid=0,2015-08-05,技术类,广州
2,ZX1-手Q支付产品经理（深圳）,http://hr.tencent.com/position_detail.php?id=15742&keywords=&tid=0&lid=0,2015-08-05,产品/项目类,深圳
1,SD1-3D特效设计师（上海）,http://hr.tencent.com/position_detail.php?id=16988&keywords=&tid=0&lid=0,2015-08-19,设计类,上海
5,16175-海外游戏运营策划（深圳）,http://hr.tencent.com/position_detail.php?id=20076&keywords=&tid=0&lid=0,2015-08-19,产品/项目类,深圳
1,MIG09-MAC QQ浏览器产品经理（北京）,http://hr.tencent.com/position_detail.php?id=21630&keywords=&tid=0&lid=0,2015-08-05,产品/项目类,北京
2,HY6-高校平台运营经理(深圳),http://hr.tencent.com/position_detail.php?id=20934&keywords=&tid=0&lid=0,2015-08-04,市场类,深圳
2,SNG03-IT类目高级内容运营经理（深圳）,http://hr.tencent.com/position_detail.php?id=21162&keywords=&tid=0&lid=0,2015-08-19,产品/项目类,深圳
1,SNG12-运维工程师（烟台）,http://hr.tencent.com/position_detail.php?id=17978&keywords=&tid=0&lid=0,2015-08-19,技术类,烟台
1,OMG153-商业分析师-大客户分析（北京）,http://hr.tencent.com/position_detail.php?id=21806&keywords=&tid=0&lid=0,2015-08-19,市场类,北京
2,HY1-云存储后台开发高级工程师(深圳),http://hr.tencent.com/position_detail.php?id=15606&keywords=&tid=0&lid=0,2015-08-19,技术类,深圳
4,ZX1-手Q支付Android开发工程师（深圳）,http://hr.tencent.com/position_detail.php?id=20928&keywords=&tid=0&lid=0,2015-08-19,技术类,深圳
2,SNG12-项目销售（烟台）,http://hr.tencent.com/position_detail.php?id=21239&keywords=&tid=0&lid=0,2015-08-19,市场类,烟台
3,HY2-python后台开发工程师（深圳）,http://hr.tencent.com/position_detail.php?id=18518&keywords=&tid=0&lid=0,2015-08-19,技术类,深圳
1,"HY5-Business Development Director, Western Markets (Shenzhen, Palo Alto, or Europe)",http://hr.tencent.com/position_detail.php?id=13308&keywords=&tid=0&lid=0,2015-08-19,市场类,深圳
2,OMG153-腾讯网高级分析师（北京）,http://hr.tencent.com/position_detail.php?id=17403&keywords=&tid=0&lid=0,2015-08-19,市场类,北京
1,MIG08-数据挖掘工程师（广州）,http://hr.tencent.com/position_detail.php?id=19251&keywords=&tid=0&lid=0,2015-08-19,技术类,广州
2,MIG15-智能产品内容运营经理（深圳）,http://hr.tencent.com/position_detail.php?id=20427&keywords=&tid=0&lid=0,2015-08-19,产品/项目类,深圳
2,SNG12-项目销售（烟台）,http://hr.tencent.com/position_detail.php?id=18763&keywords=&tid=0&lid=0,2015-08-19,市场类,烟台
2,HY1-云存储后台开发工程师（深圳）,http://hr.tencent.com/position_detail.php?id=19984&keywords=&tid=0&lid=0,2015-08-19,技术类,深圳
4,ZX1-理财通高级金融产品合作经理(深圳),http://hr.tencent.com/position_detail.php?id=20794&keywords=&tid=0&lid=0,2015-08-19,产品/项目类,深圳
1,15585-移动游戏战斗体验策划(深圳),http://hr.tencent.com/position_detail.php?id=18891&keywords=&tid=0&lid=0,2015-08-19,产品/项目类,深圳
2,15611-手游2D场景原画设计师（上海）,http://hr.tencent.com/position_detail.php?id=20946&keywords=&tid=0&lid=0,2015-08-19,设计类,上海
2,SNG06-QQ手游平台运营经理（深圳）,http://hr.tencent.com/position_detail.php?id=18372&keywords=&tid=0&lid=0,2015-08-19,产品/项目类,深圳
2,HY3-智能玩具社区产品运营经理（深圳）,http://hr.tencent.com/position_detail.php?id=17385&keywords=&tid=0&lid=0,2015-08-19,产品/项目类,深圳
1,MIG03-无线系统测试工程师（深圳）,http://hr.tencent.com/position_detail.php?id=20646&keywords=&tid=0&lid=0,2015-08-05,技术类,深圳
2,MIG16-腾讯路宝iOS开发工程师（北京）,http://hr.tencent.com/position_detail.php?id=19600&keywords=&tid=0&lid=0,2015-08-19,技术类,北京
1,MIG03-移动应用平台高级视觉设计师（深圳）,http://hr.tencent.com/position_detail.php?id=20601&keywords=&tid=0&lid=0,2015-08-05,设计类,深圳
1,HY5-互娱欧美商务经理（深圳）,http://hr.tencent.com/position_detail.php?id=21893&keywords=&tid=0&lid=0,2015-08-05,市场类,深圳
2,TEG03-机器学习数据挖掘工程师（深圳）,http://hr.tencent.com/position_detail.php?id=20567&keywords=&tid=0&lid=0,2015-08-05,技术类,深圳
1,SNG11-业务运维工程师（成都）,http://hr.tencent.com/position_detail.php?id=21846&keywords=&tid=0&lid=0,2015-08-19,技术类,成都
2,17759-腾讯视频广告产品策划（北京）,http://hr.tencent.com/position_detail.php?id=20218&keywords=&tid=0&lid=0,2015-08-19,产品/项目类,北京
2,SNG11-后台安全策略工程师（深圳）,http://hr.tencent.com/position_detail.php?id=18963&keywords=&tid=0&lid=0,2015-08-19,技术类,深圳
2,17605-平台运营（深圳）,http://hr.tencent.com/position_detail.php?id=21538&keywords=&tid=0&lid=0,2015-08-06,产品/项目类,深圳
3,SNG04-iOS开发工程师(上海),http://hr.tencent.com/position_detail.php?id=19776&keywords=&tid=0&lid=0,2015-08-06,技术类,上海
1,SNG08-音频/音乐/语音研究开发工程师（上海）,http://hr.tencent.com/position_detail.php?id=19399&keywords=&tid=0&lid=0,2015-08-06,技术类,上海
2,OMG231-新闻产品运营专员（北京）,http://hr.tencent.com/position_detail.php?id=21233&keywords=&tid=0&lid=0,2015-08-05,产品/项目类,北京
1,16658-战略分析师（深圳）,http://hr.tencent.com/position_detail.php?id=20408&keywords=&tid=0&lid=0,2015-08-05,市场类,深圳
1,MIG03-高级系统测试工程师（深圳）,http://hr.tencent.com/position_detail.php?id=21075&keywords=&tid=0&lid=0,2015-08-05,技术类,深圳
2,MIG18-开放平台高级品牌经理（深圳）,http://hr.tencent.com/position_detail.php?id=15640&keywords=&tid=0&lid=0,2015-08-18,市场类,深圳
2,MIG16-IOS SDK研发工程师（北京）,http://hr.tencent.com/position_detail.php?id=18765&keywords=&tid=0&lid=0,2015-08-19,技术类,北京
2,MIG18-区域运营经理（深圳）,http://hr.tencent.com/position_detail.php?id=21399&keywords=&tid=0&lid=0,2015-08-06,市场类,深圳
3,MIG12-后台开发工程师（深圳）,http://hr.tencent.com/position_detail.php?id=16127&keywords=&tid=0&lid=0,2015-08-06,技术类,深圳
2,SNG11-社交平台业务运维高级工程师（深圳）,http://hr.tencent.com/position_detail.php?id=21690&keywords=&tid=0&lid=0,2015-08-06,技术类,深圳
1,WXG02-微信专项测试工程师（广州）,http://hr.tencent.com/position_detail.php?id=19821&keywords=&tid=0&lid=0,2015-08-06,技术类,广州
1,SNG03-QQ后台开发工程师（深圳）,http://hr.tencent.com/position_detail.php?id=17024&keywords=&tid=0&lid=0,2015-08-06,技术类,深圳
1,ZX1-品牌经理（深圳）,http://hr.tencent.com/position_detail.php?id=21892&keywords=&tid=0&lid=0,2015-08-05,市场类,深圳
1,13552-英雄联盟UGC运营（深圳）,http://hr.tencent.com/position_detail.php?id=21592&keywords=&tid=0&lid=0,2015-08-05,产品/项目类,深圳
1,SNG16-QQ音乐音频算法开发工程师（深圳）,http://hr.tencent.com/position_detail.php?id=21897&keywords=&tid=0&lid=0,2015-08-19,技术类,深圳
4,WXG02-微信后台开发工程师（广州）,http://hr.tencent.com/position_detail.php?id=18748&keywords=&tid=0&lid=0,2015-08-19,技术类,广州
1,TEG06-高级网络工程师（深圳）,http://hr.tencent.com/position_detail.php?id=17765&keywords=&tid=0&lid=0,2015-08-19,技术类,深圳
1,GY0-IPICK海外产品运营经理(深圳),http://hr.tencent.com/position_detail.php?id=21901&keywords=&tid=0&lid=0,2015-08-05,产品/项目类,深圳
1,15583-互娱游戏3D美术设计师,http://hr.tencent.com/position_detail.php?id=18833&keywords=&tid=0&lid=0,2015-08-05,设计类,深圳
2,15583-互娱游戏3D美术设计师,http://hr.tencent.com/position_detail.php?id=18832&keywords=&tid=0&lid=0,2015-08-05,设计类,深圳
1,TEG02-服务器运营流程高级工程师（深圳）,http://hr.tencent.com/position_detail.php?id=17568&keywords=&tid=0&lid=0,2015-08-06,技术类,深圳
2,15605-手游3D动画设计师（上海）,http://hr.tencent.com/position_detail.php?id=20944&keywords=&tid=0&lid=0,2015-08-06,设计类,上海
1,WXG01-微信广告体验运营开发工程师,http://hr.tencent.com/position_detail.php?id=21710&keywords=&tid=0&lid=0,2015-08-06,技术类,广州
1,SD13-MX官网策划（深圳）,http://hr.tencent.com/position_detail.php?id=20044&keywords=&tid=0&lid=0,2015-08-06,产品/项目类,深圳
4,15573-手游运营策划(深圳),http://hr.tencent.com/position_detail.php?id=21750&keywords=&tid=0&lid=0,2015-08-06,产品/项目类,深圳
1,MIG10-高级商业分析师（深圳）,http://hr.tencent.com/position_detail.php?id=21891&keywords=&tid=0&lid=0,2015-08-05,市场类,深圳
2,MIG18-腾讯开放平台-应用宝商业合作经理,http://hr.tencent.com/position_detail.php?id=21568&keywords=&tid=0&lid=0,2015-08-18,产品/项目类,深圳
2,WXG04-微信游戏后台开发工程师（深圳）,http://hr.tencent.com/position_detail.php?id=21327&keywords=&tid=0&lid=0,2015-08-06,技术类,深圳
2,ZX1-国际支付产品经理（深圳）,http://hr.tencent.com/position_detail.php?id=19247&keywords=&tid=0&lid=0,2015-08-06,产品/项目类,深圳
1,SNG16-推荐算法工程师（深圳）,http://hr.tencent.com/position_detail.php?id=21548&keywords=&tid=0&lid=0,2015-08-05,技术类,深圳
5,WXG06-微信支付商户组件前端开发工程师（深圳）,http://hr.tencent.com/position_detail.php?id=19959&keywords=&tid=0&lid=0,2015-08-06,技术类,深圳
1,16811-影视产品高级开发工程师（深圳）,http://hr.tencent.com/position_detail.php?id=21347&keywords=&tid=0&lid=0,2015-08-06,技术类,深圳
1,MIG04-互联网平台产品经理（深圳）,http://hr.tencent.com/position_detail.php?id=21727&keywords=&tid=0&lid=0,2015-08-06,产品/项目类,深圳
2,15583-互娱游戏视觉设计师,http://hr.tencent.com/position_detail.php?id=16686&keywords=&tid=0&lid=0,2015-08-05,设计类,深圳
2,17759-腾讯视频重点页面内容编辑（北京）,http://hr.tencent.com/position_detail.php?id=20498&keywords=&tid=0&lid=0,2015-08-05,内容编辑类,北京
3,HY1-腾讯游戏平台UI视觉设计师（深圳）,http://hr.tencent.com/position_detail.php?id=21454&keywords=&tid=0&lid=0,2015-08-18,设计类,深圳
1,16810-编剧组剧本策划（北京）,http://hr.tencent.com/position_detail.php?id=21670&keywords=&tid=0&lid=0,2015-08-06,内容编辑类,北京
1,MIG16-web前端开发工程师（北京）,http://hr.tencent.com/position_detail.php?id=16159&keywords=&tid=0&lid=0,2015-08-06,技术类,北京
2,MIG18-高级商业运营经理（深圳）,http://hr.tencent.com/position_detail.php?id=18156&keywords=&tid=0&lid=0,2015-08-06,产品/项目类,深圳
1,OMG236-播放引擎高级开发工程师（深圳）,http://hr.tencent.com/position_detail.php?id=18570&keywords=&tid=0&lid=0,2015-08-18,技术类,深圳
2,SNG12-政企类商务拓展经理（北京）,http://hr.tencent.com/position_detail.php?id=21156&keywords=&tid=0&lid=0,2015-08-06,市场类,北京
3,WXG01-微信广告体验后台开发工程师,http://hr.tencent.com/position_detail.php?id=20506&keywords=&tid=0&lid=0,2015-08-06,技术类,广州
1,MIG08-大数据机器学习工程师(广州),http://hr.tencent.com/position_detail.php?id=19886&keywords=&tid=0&lid=0,2015-08-06,技术类,广州
2,HY1-智能玩具视觉设计师(深圳),http://hr.tencent.com/position_detail.php?id=20701&keywords=&tid=0&lid=0,2015-08-18,设计类,深圳
6,HY2-互动娱乐运营开发工程师(深圳),http://hr.tencent.com/position_detail.php?id=17164&keywords=&tid=0&lid=0,2015-08-18,技术类,深圳
5,HY5-游戏评测方向游戏策划（深圳）,http://hr.tencent.com/position_detail.php?id=20579&keywords=&tid=0&lid=0,2015-08-18,产品/项目类,深圳
2,TEG05-安全平台部产品策划经理(深圳),http://hr.tencent.com/position_detail.php?id=21556&keywords=&tid=0&lid=0,2015-08-18,产品/项目类,深圳
1,TEG06-高级应用开发工程师（深圳）,http://hr.tencent.com/position_detail.php?id=21697&keywords=&tid=0&lid=0,2015-08-18,技术类,深圳
1,WXG04-微信线下业务高级产品经理(广州),http://hr.tencent.com/position_detail.php?id=20359&keywords=&tid=0&lid=0,2015-08-18,产品/项目类,广州
1,TEG14-web前端开发工程师（深圳）,http://hr.tencent.com/position_detail.php?id=20134&keywords=&tid=0&lid=0,2015-08-18,技术类,深圳
2,OMG064-广告产品经理（上海）,http://hr.tencent.com/position_detail.php?id=20501&keywords=&tid=0&lid=0,2015-08-18,产品/项目类,上海
2,OMG097-运营开发高级工程师（深圳）,http://hr.tencent.com/position_detail.php?id=18642&keywords=&tid=0&lid=0,2015-08-18,技术类,深圳
1,MIG15-智能产品内容运营经理（深圳）,http://hr.tencent.com/position_detail.php?id=20552&keywords=&tid=0&lid=0,2015-08-07,产品/项目类,深圳
10,ZX1-手Q支付iOS开发工程师（深圳）,http://hr.tencent.com/position_detail.php?id=19881&keywords=&tid=0&lid=0,2015-08-18,技术类,深圳
2,OMG096-财经频道要闻编辑（北京）,http://hr.tencent.com/position_detail.php?id=20349&keywords=&tid=0&lid=0,2015-08-18,内容编辑类,北京
1,15665-2D场景原画（ARPG）（深圳）,http://hr.tencent.com/position_detail.php?id=21564&keywords=&tid=0&lid=0,2015-08-18,设计类,深圳
1,SA-Java后台研发工程师（北京）,http://hr.tencent.com/position_detail.php?id=19063&keywords=&tid=0&lid=0,2015-08-18,技术类,北京
2,WXG07-微信电话本后台开发工程师（成都）,http://hr.tencent.com/position_detail.php?id=19770&keywords=&tid=0&lid=0,2015-08-07,技术类,成都
2,WXG07-企业邮箱运营开发工程师（广州）,http://hr.tencent.com/position_detail.php?id=16315&keywords=&tid=0&lid=0,2015-08-07,技术类,广州
1,OMG236-腾讯视频IOS高级开发工程师(深圳),http://hr.tencent.com/position_detail.php?id=19891&keywords=&tid=0&lid=0,2015-08-18,技术类,深圳
1,OMG08-品牌经理（北京）,http://hr.tencent.com/position_detail.php?id=21868&keywords=&tid=0&lid=0,2015-08-18,市场类,北京
3,15577-移动创新产品后台开发工程师(深圳),http://hr.tencent.com/position_detail.php?id=21441&keywords=&tid=0&lid=0,2015-08-18,技术类,深圳
1,SD13-移动游戏版本管理运营策划(深圳）,http://hr.tencent.com/position_detail.php?id=16746&keywords=&tid=0&lid=0,2015-08-18,产品/项目类,深圳
1,SNG11-云安全产品经理（深圳）,http://hr.tencent.com/position_detail.php?id=18962&keywords=&tid=0&lid=0,2015-08-07,产品/项目类,深圳
1,WXG06-微信支付数据分析工程师（深圳）,http://hr.tencent.com/position_detail.php?id=17350&keywords=&tid=0&lid=0,2015-08-06,技术类,深圳
2,XN-web前端开发工程师（深圳）,http://hr.tencent.com/position_detail.php?id=20578&keywords=&tid=0&lid=0,2015-08-18,技术类,深圳
3,13551-高级游戏运营策划（深圳）,http://hr.tencent.com/position_detail.php?id=21288&keywords=&tid=0&lid=0,2015-08-18,产品/项目类,深圳
1,RL0-综合组总监(深圳),http://hr.tencent.com/position_detail.php?id=21910&keywords=&tid=0&lid=0,2015-08-18,职能类,深圳
1,SNG16-运营开发工程师（深圳）,http://hr.tencent.com/position_detail.php?id=18781&keywords=&tid=0&lid=0,2015-08-18,技术类,深圳
2,SNG16-QQ音乐版权商务经理（北京）,http://hr.tencent.com/position_detail.php?id=20664&keywords=&tid=0&lid=0,2015-08-07,市场类,北京
1,SNG06-QQ会员数据分析产品经理（深圳）,http://hr.tencent.com/position_detail.php?id=19804&keywords=&tid=0&lid=0,2015-08-07,产品/项目类,深圳
1,GY0-后台开发工程师（深圳）,http://hr.tencent.com/position_detail.php?id=14906&keywords=&tid=0&lid=0,2015-08-07,技术类,深圳
3,WXG06-微信支付基础支付系统开发工程师（深圳）,http://hr.tencent.com/position_detail.php?id=20276&keywords=&tid=0&lid=0,2015-08-07,技术类,深圳
1,MIG18-区域运营经理（苏州）,http://hr.tencent.com/position_detail.php?id=21934&keywords=&tid=0&lid=0,2015-08-07,市场类,苏州
1,16810-腾讯动漫视觉设计师（深圳）,http://hr.tencent.com/position_detail.php?id=18566&keywords=&tid=0&lid=0,2015-08-07,设计类,深圳
1,OMG236-Android播放器开发工程师（深圳）,http://hr.tencent.com/position_detail.php?id=21997&keywords=&tid=0&lid=0,2015-08-18,技术类,深圳
3,OMG094-腾讯网数据平台产品经理（北京）,http://hr.tencent.com/position_detail.php?id=18711&keywords=&tid=0&lid=0,2015-08-18,产品/项目类,北京
2,SNG16-QQ音乐内容运营策划（深圳）,http://hr.tencent.com/position_detail.php?id=21665&keywords=&tid=0&lid=0,2015-08-07,产品/项目类,深圳
3,HY1-游戏平台产品策划（深圳）,http://hr.tencent.com/position_detail.php?id=17183&keywords=&tid=0&lid=0,2015-08-06,产品/项目类,深圳
1,FWZ-律师顾问（广州）,http://hr.tencent.com/position_detail.php?id=20536&keywords=&tid=0&lid=0,2015-08-07,职能类,广州
1,MIG03-浏览器高级视觉设计师（成都）,http://hr.tencent.com/position_detail.php?id=21668&keywords=&tid=0&lid=0,2015-08-07,设计类,成都
1,MIG18-区域运营经理（海口）,http://hr.tencent.com/position_detail.php?id=21936&keywords=&tid=0&lid=0,2015-08-07,市场类,海南省
1,HY4-腾讯动漫品牌经理（深圳）,http://hr.tencent.com/position_detail.php?id=19657&keywords=&tid=0&lid=0,2015-08-07,市场类,深圳
1,SNG12-商务拓展经理（上海）,http://hr.tencent.com/position_detail.php?id=20998&keywords=&tid=0&lid=0,2015-08-18,市场类,上海
1,16810-动漫编剧（北京）,http://hr.tencent.com/position_detail.php?id=21671&keywords=&tid=0&lid=0,2015-08-07,内容编辑类,北京
1,13552-英雄联盟自媒体运营策划（深圳）,http://hr.tencent.com/position_detail.php?id=21593&keywords=&tid=0&lid=0,2015-08-07,产品/项目类,深圳
1,15616-游戏后台开发工程师（上海）,http://hr.tencent.com/position_detail.php?id=18971&keywords=&tid=0&lid=0,2015-08-07,技术类,上海
1,XN-测试工程师（深圳）,http://hr.tencent.com/position_detail.php?id=20672&keywords=&tid=0&lid=0,2015-08-07,技术类,深圳
2,WXG04-微信游戏数据分析挖掘工程师（广州）,http://hr.tencent.com/position_detail.php?id=19495&keywords=&tid=0&lid=0,2015-08-07,技术类,广州
1,HY4-腾讯动漫品牌经理（深圳）,http://hr.tencent.com/position_detail.php?id=21628&keywords=&tid=0&lid=0,2015-08-07,市场类,深圳
2,WXG04-微信开放平台后台开发高级工程师(广州),http://hr.tencent.com/position_detail.php?id=20452&keywords=&tid=0&lid=0,2015-08-07,技术类,广州
1,MIG13-APK安全组后台开发工程师（深圳）,http://hr.tencent.com/position_detail.php?id=18085&keywords=&tid=0&lid=0,2015-08-18,技术类,深圳
1,SA-广点通广告质量优化工程师（北京）,http://hr.tencent.com/position_detail.php?id=21015&keywords=&tid=0&lid=0,2015-08-07,技术类,北京
2,15573-移动终端资深客户端开发工程师（深圳）,http://hr.tencent.com/position_detail.php?id=13346&keywords=&tid=0&lid=0,2015-08-07,技术类,深圳
2,HY1-PC客户端开发工程师,http://hr.tencent.com/position_detail.php?id=18431&keywords=&tid=0&lid=0,2015-08-07,技术类,深圳
1,SNG08-后台开发工程师(上海）,http://hr.tencent.com/position_detail.php?id=19339&keywords=&tid=0&lid=0,2015-08-07,技术类,上海
1,ZX1-互联网金融品牌经理（深圳）,http://hr.tencent.com/position_detail.php?id=20769&keywords=&tid=0&lid=0,2015-08-18,市场类,深圳
1,SNG10-视觉设计师（成都）,http://hr.tencent.com/position_detail.php?id=21092&keywords=&tid=0&lid=0,2015-08-18,设计类,成都
3,WXG03-微信开放平台后台开发工程师(广州),http://hr.tencent.com/position_detail.php?id=21266&keywords=&tid=0&lid=0,2015-08-07,技术类,广州
1,16810-动漫中心内容编辑（北京）,http://hr.tencent.com/position_detail.php?id=16246&keywords=&tid=0&lid=0,2015-08-07,内容编辑类,北京
1,MIG18-区域运营经理（南昌）,http://hr.tencent.com/position_detail.php?id=21935&keywords=&tid=0&lid=0,2015-08-07,市场类,南昌
2,16810-互娱动漫产品总监(深圳),http://hr.tencent.com/position_detail.php?id=13093&keywords=&tid=0&lid=0,2015-08-07,产品/项目类,深圳
1,16810-动漫产品经理（深圳）,http://hr.tencent.com/position_detail.php?id=20913&keywords=&tid=0&lid=0,2015-08-07,产品/项目类,深圳
1,16810-动漫产品运营经理（深圳）,http://hr.tencent.com/position_detail.php?id=17425&keywords=&tid=0&lid=0,2015-08-07,产品/项目类,深圳
2,WXG04-微信游戏Android客户端开发工程师(深圳),http://hr.tencent.com/position_detail.php?id=21352&keywords=&tid=0&lid=0,2015-08-18,技术类,深圳
1,SD5-网页重构工程师（深圳）,http://hr.tencent.com/position_detail.php?id=21932&keywords=&tid=0&lid=0,2015-08-07,设计类,深圳
2,OMG236-TV高级Android开发工程师（北京）,http://hr.tencent.com/position_detail.php?id=20899&keywords=&tid=0&lid=0,2015-08-07,技术类,北京
2,OMG236-腾讯视频Android测试工程师（深圳）,http://hr.tencent.com/position_detail.php?id=21841&keywords=&tid=0&lid=0,2015-08-07,技术类,深圳
2,SA-高级系统测试工程师（北京）,http://hr.tencent.com/position_detail.php?id=21529&keywords=&tid=0&lid=0,2015-08-07,技术类,北京
2,OMG064-广告数据挖掘与算法工程师（上海）,http://hr.tencent.com/position_detail.php?id=21708&keywords=&tid=0&lid=0,2015-08-18,技术类,上海
1,OMG148-腾讯汽车自媒体内容编辑（北京）,http://hr.tencent.com/position_detail.php?id=21938&keywords=&tid=0&lid=0,2015-08-18,内容编辑类,北京
1,ZX1-征信服务高级开发工程师（深圳）,http://hr.tencent.com/position_detail.php?id=20033&keywords=&tid=0&lid=0,2015-08-07,技术类,深圳
1,MIG04-后台开发工程师（深圳）,http://hr.tencent.com/position_detail.php?id=21982&keywords=&tid=0&lid=0,2015-08-18,技术类,深圳
2,SNG11-后台安全策略工程师（深圳）,http://hr.tencent.com/position_detail.php?id=18920&keywords=&tid=0&lid=0,2015-08-18,技术类,深圳
3,15618-游戏前端开发工程师（上海）,http://hr.tencent.com/position_detail.php?id=19857&keywords=&tid=0&lid=0,2015-08-18,技术类,上海
1,15573-手游数据分析（上海）,http://hr.tencent.com/position_detail.php?id=21753&keywords=&tid=0&lid=0,2015-08-18,产品/项目类,上海
1,OMG064-C++后台开发工程师（深圳）,http://hr.tencent.com/position_detail.php?id=14308&keywords=&tid=0&lid=0,2015-08-07,技术类,深圳
1,S2-财务管理经理（深圳）,http://hr.tencent.com/position_detail.php?id=20300&keywords=&tid=0&lid=0,2015-08-07,职能类,深圳
1,SNG02-QQ项目经理（深圳）,http://hr.tencent.com/position_detail.php?id=21029&keywords=&tid=0&lid=0,2015-08-18,产品/项目类,深圳
4,MIG12-数据分析高级工程师（深圳）,http://hr.tencent.com/position_detail.php?id=21832&keywords=&tid=0&lid=0,2015-08-18,技术类,深圳
1,17605-战略合作经理（深圳）,http://hr.tencent.com/position_detail.php?id=20677&keywords=&tid=0&lid=0,2015-08-18,市场类,深圳
